Id,SalePrice
1679,385983.884796627
1680,359293.8214285714
1681,264903.3475612575
1682,276188.1223771855
1683,194545.7265058347
1684,171306.50841944566
1685,179783.4577813915
1686,183817.48363138962
1687,163106.43739935587
1688,196700.28020650678
1689,192996.55958091136
1690,185365.64363820764
1691,163290.52207142115
1692,259982.71428798547
1693,161714.32728030824
1694,177230.09522166586
1695,172239.9202481546
1696,276394.6076388889
1697,172327.12510926573
1698,318930.8151041667
1699,365868.84772478073
1700,237177.80297202797
1701,249065.56424003898
1702,267846.50610734423
1703,274813.8214099236
1704,270680.833817244
1705,258545.7407160194
1706,499838.41865079367
1707,233012.55090472256
1708,210046.81512665536
1709,309569.76587301586
1710,240529.35521124184
1711,243659.06626023195
1712,294574.9951310569
1713,261469.12152777778
1714,216974.19155905765
1715,190897.36732631247
1716,188922.93756657478
1717,171496.7961603248
1718,124080.31513880857
1719,201506.47150463576
1720,240118.08274816506
1721,156764.65645481492
1722,115506.53402586997
1723,156511.0545764652
1724,220349.6105442177
1725,226740.79445844854
1726,187650.8713485291
1727,187964.99796086794
1728,178720.21142225107
1729,162065.06323641638
1730,168835.99028206844
1731,124438.50201282326
1732,122769.35845638713
1733,117576.99238495855
1734,135499.80669708826
1735,140917.22462165848
1736,124477.26689377564
1737,352013.25657894736
1738,199635.7545903271
1739,292728.7819444444
1740,241240.25463591138
1741,189268.21636110035
1742,172443.85581636868
1743,166563.8074880878
1744,281603.93904616067
1745,240262.66691059788
1746,221886.03807119542
1747,205482.49312314938
1748,208214.30260308384
1749,154181.90664098974
1750,147494.3476689589
1751,202029.40786240785
1752,118722.75323996632
1753,152798.1888986428
1754,184487.0200991121
1755,162041.8831800288
1756,109716.31082611144
1757,117576.99238495855
1758,135188.34926919488
1759,160607.87916373622
1760,173273.3626984127
1761,146105.3392364192
1762,156256.26297063683
1763,177628.29801296155
1764,123552.73812393438
1765,185666.3112917555
1766,164889.57560745793
1767,191598.88386061616
1768,147687.84109537562
1769,165441.45443853218
1770,144886.74852161098
1771,138632.95976663436
1772,136995.38293485998
1773,137201.94536564627
1774,147828.9317500482
1775,136154.06581380562
1776,126332.98780715214
1777,110929.6137424546
1778,140298.0523459384
1779,117108.62599206349
1780,174878.11231399424
1781,140046.05096726192
1782,98163.66722470238
1783,129572.74840205435
1784,96665.44642857142
1785,130740.66891143835
1786,174269.67475328947
1787,182386.6579946519
1788,69674.55357142858
1789,111151.24568689903
1790,78836.45833333333
1791,164342.7305595069
1792,131745.3494272709
1793,149569.76583060407
1794,142401.7575239667
1795,134377.54498047227
1796,124516.32882882883
1797,132334.96139754984
1798,136362.79268742644
1799,104351.95792648238
1800,129924.85894997865
1801,133961.67165710754
1802,158961.89362234363
1803,158321.51241974434
1804,136755.69853582865
1805,141950.78217607515
1806,126706.07329354555
1807,151596.44757326008
1808,124643.82719421346
1809,143211.27234686608
1810,161069.8474842044
1811,117097.29780982905
1812,125418.00400641026
1813,119777.87777476497
1814,95069.14439712235
1815,72113.09523809524
1816,111859.53548085902
1817,154078.0183035714
1818,160670.1826923077
1819,118051.65666597265
1820,82503.95425201331
1821,134097.63724572497
1822,170723.81135531137
1823,72183.92857142858
1824,163116.89324141393
1825,147200.47234697515
1826,114574.62907859783
1827,122137.56707827754
1828,135688.82686408397
1829,112160.80598072564
1830,147815.7166208791
1831,150835.8891826923
1832,150440.87319711538
1833,150910.18443156965
1834,136759.87239583334
1835,165065.1860576923
1836,166883.53779695428
1837,97359.14491472069
1838,137935.52051798764
1839,83101.11470588236
1840,139926.78500488
1841,146622.3698093694
1842,107368.15489014957
1843,140491.51207903272
1844,145055.09459459462
1845,141632.97886378973
1846,153038.72811062477
1847,176151.9599780702
1848,64603.125
1849,109170.78627232143
1850,130740.1249578346
1851,152035.09535051818
1852,143752.18907158572
1853,152210.3583013955
1854,153738.8231214816
1855,168559.6226266992
1856,220762.38047905065
1857,151420.6868131868
1858,131280.51567675982
1859,125593.1661231884
1860,154750.37624171464
1861,125593.1661231884
1862,250394.30555555556
1863,250394.30555555556
1864,250394.30555555556
1865,335109.87037037034
1866,320593.3645833334
1867,257404.47537556692
1868,293352.8196924603
1869,196902.53313260776
1870,219945.7207004677
1871,259042.50311853545
1872,175089.26581107022
1873,227193.14352618868
1874,138866.43673330743
1875,187534.23072579078
1876,184308.80155773665
1877,197257.96294052567
1878,213314.7643589654
1879,133373.9593018742
1880,132117.3066977075
1881,234029.88485532324
1882,266221.23488209315
1883,198974.98558950922
1884,214404.5251428494
1885,237887.94961362923
1886,277151.51306184503
1887,232073.18541076378
1888,252491.41052594286
1889,164651.01350625823
1890,131773.27042079208
1891,146895.85416666666
1892,117884.28404039715
1893,148877.09263392858
1894,152513.44757658767
1895,149797.42338093682
1896,121468.97367920367
1897,126372.37031381905
1898,112327.64367816092
1899,163128.5944293842
1900,110162.42308992564
1901,165049.58794773393
1902,108034.28422454253
1903,230461.3624600038
1904,139906.04217532722
1905,166089.45450497186
1906,146401.30431406453
1907,180069.14163806255
1908,130487.64518983269
1909,145807.4753882454
1910,134544.7215787216
1911,177939.52984288745
1912,263245.69257771684
1913,179490.6960565476
1914,81931.91827731092
1915,316329.9880952381
1916,68488.09523809524
1917,261114.7445404298
1918,130698.43559715679
1919,156018.1936025311
1920,188750.3427425097
1921,411079.9308035714
1922,320435.3167989418
1923,192136.3178898804
1924,206660.4598042229
1925,238988.4577368368
1926,336299.31907894736
1927,134786.28271749645
1928,143559.12337507453
1929,125019.8759397645
1930,144553.26488095237
1931,140623.78179994825
1932,134392.92653985508
1933,158353.33371428843
1934,176756.25768511617
1935,176577.82953340677
1936,181852.2790144813
1937,176117.2965740051
1938,184301.81964985604
1939,283845.2812749203
1940,192388.62607242257
1941,176669.05282400508
1942,193223.43162861915
1943,194012.72375760775
1944,348863.10703965055
1945,341884.78574561403
1946,165893.05287386486
1947,298368.00657894736
1948,163950.6598621147
1949,234014.92407584644
1950,183783.160077096
1951,271608.19257771684
1952,241559.53054696153
1953,161493.93499314532
1954,181495.2579463343
1955,122114.86446833181
1956,289064.0583333333
1957,155878.9099657467
1958,303635.2957549284
1959,150225.09215845907
1960,119756.29936855778
1961,127714.51023401393
1962,92278.13446969698
1963,97639.07196969698
1964,124810.80998753947
1965,157965.49220601097
1966,145780.81989221362
1967,261444.2918090116
1968,426963.001984127
1969,341884.78574561403
1970,397120.173859127
1971,449711.875
1972,359019.4417989418
1973,294623.3671875
1974,317614.7399100209
1975,481691.6038011696
1976,251925.05635927618
1977,346177.0651041667
1978,346302.240968222
1979,337761.40476190473
1980,194545.7265058347
1981,359032.37351190473
1982,223584.62375760777
1983,223584.62375760777
1984,178720.21142225107
1985,214560.3713949121
1986,230910.84941640616
1987,183716.51696472295
1988,181562.87979893124
1989,196244.97227932405
1990,220968.11945012357
1991,194545.7265058347
1992,217322.93559636455
1993,174404.92163125632
1994,245859.6248785936
1995,179442.4413318514
1996,245726.8737638485
1997,322627.37847222225
1998,350793.88536682614
1999,281399.016292735
2000,296330.2496527778
2001,253882.53677457335
2002,236452.33876391465
2003,268849.1105815534
2004,253228.95197940286
2005,227449.8998247287
2006,223584.62375760777
2007,262272.24267141067
2008,187749.49821472293
2009,191904.73509852908
2010,196244.97227932405
2011,133504.69013880857
2012,180765.79196472294
2013,174648.60851873166
2014,195608.4557241245
2015,192996.55958091136
2016,194634.74840871428
2017,196244.97227932405
2018,116005.13847634764
2019,126880.62290041528
2020,122019.36261496632
2021,118078.77809924427
2022,163607.2187892761
2023,161827.8167719457
2024,265063.8020833333
2025,376595.3218390805
2026,188823.02321472293
2027,157193.1610260995
2028,163334.27207142115
2029,177054.7790144813
2030,275049.63336147857
2031,217022.76184697179
2032,261777.47404935275
2033,260495.38664430685
2034,162669.07723336446
2035,184064.80402124533
2036,197923.41901056477
2037,197923.41901056477
2038,270883.32275541796
2039,191043.8764850145
2040,418661.89930555556
2041,287028.7190241228
2042,206352.11719704006
2043,157782.48687745223
2044,171874.82531836897
2045,207751.96373106062
2046,150265.2638986428
2047,141190.90418263205
2048,145374.72130040242
2049,147021.3158331666
2050,167061.48568363325
2051,112864.57837301587
2052,138587.66448229825
2053,138386.82542552167
2054,84306.20429606625
2055,165331.77926296156
2056,137875.15882371602
2057,136362.79268742644
2058,238794.06493506493
2059,146022.35615079364
2060,162022.2349921282
2061,171112.83518679003
2062,136362.79268742644
2063,110369.89152023237
2064,132317.59928819176
2065,124438.50201282326
2066,188448.11377206136
2067,149584.1451253814
2068,141132.205559572
2069,87127.26666666666
2070,113056.13382581602
2071,112771.52866581416
2072,135145.51293833702
2073,136004.45097634764
2074,158726.49215367966
2075,134377.54498047227
2076,126513.48634157868
2077,144789.07583806294
2078,134180.95285638532
2079,134658.63700095544
2080,125496.84465450856
2081,125506.8452572986
2082,160291.46738992917
2083,147761.21668263208
2084,114542.66041147563
2085,134180.95285638532
2086,132340.56490929704
2087,126663.97979538928
2088,121478.91944143164
2089,94929.58241551992
2090,149323.15423976607
2091,122296.55255074787
2092,142056.8974117987
2093,136930.98433964932
2094,107668.52463054187
2095,161108.06329270144
2096,89000.11337598102
2097,102661.7879634442
2098,135332.71425709708
2099,68137.05357142858
2100,132649.20058139536
2101,155284.17536057692
2102,141253.2029071075
2103,109566.000048962
2104,132370.77393353175
2105,157815.71861361156
2106,102884.27666875697
2107,204642.274804198
2108,123975.48117948993
2109,122207.15785346404
2110,140320.89388779565
2111,161718.9354633261
2112,137867.8542705011
2113,120809.68867220088
2114,102925.93451149426
2115,155577.2157856386
2116,130223.03570072651
2117,151207.24828039444
2118,125155.65414349514
2119,114926.00918269607
2120,123785.63584176937
2121,86606.43333333333
2122,103923.35213220118
2123,90802.53797915563
2124,179721.4872804061
2125,129099.71743170025
2126,180733.44906135532
2127,155449.61915064103
2128,156635.50737847222
2129,112172.97794117648
2130,149630.44671789443
2131,168785.7896378622
2132,133494.2728585761
2133,121872.10566739073
2134,123315.06348415447
2135,94800.94192406692
2136,82785.53193681319
2137,147824.4097232522
2138,132460.63537450126
2139,152533.00516170604
2140,135364.78990964868
2141,147669.61542792793
2142,138577.9053081994
2143,143028.88571072996
2144,114049.6482426304
2145,130497.93778102548
2146,141882.72917929548
2147,157154.60535421243
2148,132890.7263589398
2149,154794.01682185178
2150,178837.37465224476
2151,114416.1304135486
2152,145808.08860222867
2153,167286.66667891393
2154,113980.73518826133
2155,141046.9933403231
2156,266263.6507936508
2157,226937.60901486574
2158,226867.82476147884
2159,227727.05095195503
2160,163221.28350625822
2161,255532.38274816505
2162,463418.0833333334
2163,336757.9626322751
2164,227984.98561274837
2165,187074.67844336896
2166,142767.1101991521
2167,225624.96057203616
2168,204022.67951923076
2169,183661.21261272728
2170,207410.35238664146
2171,140540.75143900077
2172,145619.81245070492
2173,160296.85487302166
2174,263865.9477952603
2175,289055.4713541667
2176,275101.37989198224
2177,269343.76611963304
2178,210094.04207772095
2179,140838.08111577964
2180,211876.88596491228
2181,197225.57231552567
2182,223393.57853664196
2183,194578.1171308347
2184,135907.0709119409
2185,133762.06030020703
2186,148461.60297783918
2187,154599.24580796456
2188,155070.22172371548
2189,248931.12664473685
2190,98423.12178056319
2191,98423.12178056319
2192,105841.85957195378
2193,90633.09353471118
2194,95594.18219421344
2195,113357.37570353017
2196,115235.67524091128
2197,119488.35590277777
2198,163286.03222188997
2199,164157.7280436593
2200,122277.13166597266
2201,125072.63929033272
2202,168363.97453703702
2203,161269.65986184112
2204,158740.57392122236
2205,115800.31538690475
2206,133778.97511085775
2207,185610.775862069
2208,201930.46058924185
2209,175193.5761618721
2210,128446.08268983269
2211,117203.39706056118
2212,117026.98142087461
2213,112099.47913461538
2214,134032.7212030477
2215,115412.1943168045
2216,151666.42649585727
2217,80304.38988095237
2218,104102.98943681318
2219,89944.41827731092
2220,88877.2630432221
2221,316329.9880952381
2222,255000.52692099568
2223,350702.3859994173
2224,208853.69682400933
2225,129002.71428023968
2226,180383.50924742685
2227,205059.58066753895
2228,286281.35963482613
2229,214993.55084965078
2230,168453.35718889354
2231,209342.67219804588
2232,184092.55357540492
2233,183220.42640099398
2234,243964.87229496677
2235,213616.85618235933
2236,285882.03332802776
2237,352985.45189144736
2238,195245.35279605264
2239,115727.60545444138
2240,173990.8096955128
2241,148538.3125
2242,138289.7252452896
2243,142071.29144419738
2244,93813.13405797102
2245,91947.06262939959
2246,137931.10365003612
2247,101645.19784482759
2248,128601.98712278517
2249,125590.82640849946
2250,134028.83246440007
2251,133341.84161324785
2252,169793.77531836898
2253,163572.21785332722
2254,180465.59809453314
2255,179905.98499929503
2256,170058.56114392143
2257,192347.59008960705
2258,169184.6670781989
2259,173560.83824067173
2260,153217.74285879155
2261,188631.4505838099
2262,189068.95709094108
2263,367609.61953965056
2264,456954.5138888889
2265,180604.47432626897
2266,272303.0461622807
2267,313804.53262061405
2268,376555.5505952381
2269,160796.08938626127
2270,165176.69594842466
2271,227715.81912878787
2272,212220.88598029222
2273,163094.1822067741
2274,157631.59816602318
2275,149365.2633445946
2276,186546.7171558521
2277,173551.32245656822
2278,147006.27005736157
2279,130497.93778102548
2280,120301.70209241906
2281,192963.28546086792
2282,190879.17296086793
2283,102236.16737625582
2284,129100.77980441674
2285,139350.3273091133
2286,123986.19546520422
2287,337324.06444931775
2288,268959.365067244
2289,374391.09772478073
2290,414900.93055555556
2291,331997.11953965056
2292,379398.25657894736
2293,472496.2103174603
2294,381474.6964285714
2295,432874.90972222225
2296,287449.6485765696
2297,293561.55100484006
2298,336545.14778265107
2299,426870.78360215056
2300,312377.726021132
2301,257014.2240240951
2302,234029.88485532324
2303,267283.51872228953
2304,242475.93076728168
2305,186356.2347959743
2306,186356.2347959743
2307,188975.58546086794
2308,246215.3505424218
2309,269740.5461622807
2310,223584.62375760777
2311,194545.7265058347
2312,172617.0557932205
2313,176040.7186377793
2314,176270.0604633261
2315,180203.35909718098
2316,207933.33971088432
2317,173338.97121710528
2318,174557.38522813338
2319,175225.45776641744
2320,187749.49821472293
2321,244658.9092238595
2322,172191.00688595843
2323,166553.4655072184
2324,163106.43739935587
2325,227502.60064996674
2326,162554.23112646208
2327,220968.11945012357
2328,220911.4688090979
2329,183022.0564278665
2330,176249.63784384634
2331,350288.70736607147
2332,395722.0714285714
2333,316668.1751691018
2334,288656.8576388889
2335,270405.3313969017
2336,312413.13151830813
2337,194578.1171308347
2338,252491.41052594286
2339,246215.3505424218
2340,376654.375
2341,222909.69155905765
2342,242590.34544696254
2343,224617.77922139532
2344,249027.12096088438
2345,262796.764100615
2346,223584.62375760777
2347,194578.1171308347
2348,208501.1499208582
2349,172708.27908381878
2350,282876.10511363635
2351,251873.10768527893
2352,277973.326004744
2353,290521.50235215056
2354,125534.64972527472
2355,130217.10544430537
2356,152927.0769887955
2357,201023.796273859
2358,192465.0109195855
2359,133702.7549351637
2360,133373.9593018742
2361,142716.3838739045
2362,272613.1486985237
2363,131582.90613880084
2364,153480.2305288596
2365,199021.91542427443
2366,183421.676716496
2367,242590.34544696254
2368,194545.7265058347
2369,242590.34544696254
2370,176577.82953340677
2371,172535.07910696696
2372,194818.42063260774
2373,265082.30021730624
2374,284649.5683760684
2375,226700.39611955232
2376,265531.00507771684
2377,276441.8311803423
2378,149491.86501538666
2379,168713.5506841152
2380,143871.28657150912
2381,159008.1099931453
2382,194393.87927160115
2383,214453.99124729438
2384,244787.2256434426
2385,150207.9747591755
2386,141548.63435861483
2387,136931.01014774392
2388,109741.3765500992
2389,133321.87604944664
2390,134246.45002903847
2391,132685.5819287286
2392,119743.13821829188
2393,159728.5253611107
2394,148863.9241639374
2395,188343.73683595314
2396,154270.92854755538
2397,194131.80886061615
2398,125946.80045796961
2399,77403.66666666667
2400,65578.125
2401,122625.85021235455
2402,136362.79268742644
2403,149449.8638986428
2404,135222.28117220086
2405,150952.6451898327
2406,134745.04530366315
2407,130938.04509672348
2408,141942.86998501566
2409,143752.18907158572
2410,172326.70031836897
2411,123975.48117948993
2412,154733.1715842637
2413,138632.95976663436
2414,135601.99536469212
2415,140960.8416242067
2416,132046.87657158572
2417,139421.6189600641
2418,126602.67359020421
2419,142253.21806469298
2420,118804.96486523651
2421,161827.124375255
2422,125656.97515789526
2423,150932.46023355445
2424,165314.38332304577
2425,216660.18928571427
2426,116598.95271245875
2427,128871.97536057692
2428,154878.59260936
2429,122311.12106044231
2430,131228.93419255203
2431,131666.30786762846
2432,138386.82542552167
2433,143752.18907158572
2434,142765.0430999677
2435,145810.8055510083
2436,105227.12797619047
2437,117576.99238495855
2438,112949.97099358951
2439,125759.78955986038
2440,127419.36090205435
2441,112975.03149801587
2442,117521.35947636301
2443,125185.63014710018
2444,131587.17721157815
2445,98494.98610347985
2446,143299.30651900184
2447,199230.73028118414
2448,160521.80883603945
2449,115469.17042586388
2450,164092.00319819982
2451,119553.42885319635
2452,178689.74116030565
2453,99915.41722470238
2454,113235.86653277278
2455,121138.23274988044
2456,140650.1272050318
2457,116075.68692447046
2458,110851.17308992564
2459,130607.71822833864
2460,143501.7926446183
2461,120081.96426743896
2462,136394.70472422094
2463,119258.74998172467
2464,154048.33724395122
2465,130630.37280681626
2466,114263.5816764001
2467,136396.18630664976
2468,113739.85177453396
2469,111875.6148313492
2470,179354.66531942505
2471,188779.29197140137
2472,159691.20695761143
2473,109900.35960144928
2474,120671.2670272436
2475,185493.39994006755
2476,114218.36886891491
2477,128956.58676339015
2478,152437.19588198818
2479,131476.22731917643
2480,145393.001392995
2481,138577.9053081994
2482,127321.14664092599
2483,123374.52445341094
2484,133179.55154590643
2485,126853.68187824769
2486,139480.64107271697
2487,215411.98498283752
2488,125569.52753131757
2489,153025.00556818437
2490,142832.60467532722
2491,97593.33809523808
2492,192484.45816820796
2493,145129.37406692407
2494,157154.60535421243
2495,111914.66545722134
2496,218982.98925848925
2497,155492.1755565662
2498,117576.99238495855
2499,99022.59057971013
2500,151101.07918648864
2501,125990.01190476191
2502,144600.29812550521
2503,107918.43815386003
2504,194974.68470015345
2505,220976.0406955448
2506,257894.78899816505
2507,365815.1625744048
2508,257894.78899816505
2509,222142.2919981804
2510,247186.9755424218
2511,189687.4853995969
2512,207410.35238664146
2513,211042.46074891
2514,255388.4820763298
2515,144329.72924677117
2516,155547.80395833336
2517,136053.66830927116
2518,145355.69070104003
2519,219543.0749234951
2520,197698.60954793822
2521,196244.97227932405
2522,219543.0749234951
2523,128499.40229027827
2524,142690.91644237406
2525,147415.34548826778
2526,140901.83745090553
2527,129828.12596854086
2528,130603.2046566732
2529,131467.66894238748
2530,114152.08773291924
2531,233612.82227660398
2532,237776.21055981057
2533,199918.74887506873
2534,242590.34544696254
2535,262779.36953622336
2536,231478.61761862168
2537,194068.95709094108
2538,177955.47107660264
2539,183495.8052749081
2540,189714.74171086794
2541,179099.1136015776
2542,174648.60851873166
2543,128703.26794494667
2544,139597.26045086206
2545,119620.44407665751
2546,147128.41403903905
2547,149884.35246024083
2548,141086.2823434265
2549,169883.74905588073
2550,588989.5833333334
2551,146076.65773809524
2552,130144.28862643612
2553,95039.19320913462
2554,121814.8753720238
2555,115060.00435810597
2556,106227.60931838768
2557,115657.72154039715
2558,164768.4635416667
2559,151459.80601084902
2560,126101.41058754128
2561,103262.02083333333
2562,122144.91501117992
2563,147417.0754886335
2564,166828.2700892857
2565,124730.24919871795
2566,150524.20760177792
2567,127442.89295333638
2568,165201.22804393288
2569,171305.23365170232
2570,128446.08268983269
2571,200676.57954545453
2572,156451.52324263038
2573,197472.05381891143
2574,273509.62008469447
2575,127677.9918544353
2576,161579.39074873534
2577,158567.66286057694
2578,112823.06897019787
2579,71183.30357142858
2580,140201.96991185896
2581,128497.9771951685
2582,124242.5
2583,249612.29498686624
2584,161173.14667792793
2585,219726.25363632297
2586,188528.43483916804
2587,184400.43625938764
2588,130484.89393049011
2589,144829.36436500275
2590,216470.54335830008
2591,211914.11590322608
2592,239936.98136751307
2593,251873.10768527893
2594,161514.22092435273
2595,197388.62607242257
2596,338784.42324561405
2597,215747.85098755412
2598,282353.14111963304
2599,357191.3376322751
2600,162401.75
2601,141191.6210856625
2602,93762.4797077922
2603,96146.54179606625
2604,91455.70887445887
2605,100205.28273809524
2606,140602.06746031746
2607,154313.57435649936
2608,184377.8731088679
2609,142012.1632639862
2610,101998.28627232142
2611,155050.00053711399
2612,144699.76854670435
2613,126667.46331326137
2614,129237.85151201912
2615,139624.5634920635
2616,131370.36293682148
2617,175834.09795463525
2618,152677.9325680272
2619,224880.1558924485
2620,170284.38268511617
2621,179365.70927241776
2622,184308.80155773665
2623,251925.6705963789
2624,283520.60969124
2625,327456.7801724138
2626,180303.66885904665
2627,181041.22636217947
2628,400081.625
2629,443622.5
2630,343499.9666666667
2631,512578.6927083334
2632,429021.0
2633,295922.41175136116
2634,370702.0763888889
2635,145576.84310649935
2636,175924.58350490918
2637,154032.4511554622
2638,243975.9803558844
2639,199211.65271130897
2640,149632.93945743103
2641,120522.96260373825
2642,227097.4564757382
2643,127192.0119708504
2644,132773.34192670535
2645,102236.16737625582
2646,92278.13446969698
2647,102236.16737625582
2648,144312.78320743103
2649,143428.30955753184
2650,139891.40520766404
2651,162234.83613474306
2652,450311.3802083334
2653,255532.38274816505
2654,265086.3573390895
2655,350005.1875
2656,330897.89375000005
2657,275640.7780890805
2658,284654.83808933
2659,329062.7815766876
2660,359225.3857433542
2661,324589.3086622807
2662,329508.64778265107
2663,300933.07234977325
2664,269740.5461622807
2665,310788.25194931775
2666,299732.7461622807
2667,177301.91206527897
2668,177707.00348252998
2669,189714.74171086794
2670,310089.20547715056
2671,177707.00348252998
2672,185828.8730405743
2673,211206.6379592056
2674,214586.81323247266
2675,171396.88180847294
2676,195170.33617665604
2677,192607.9172337273
2678,278623.77430555556
2679,261985.6441463682
2680,261114.7445404298
2681,397478.33680555556
2682,311201.9994007617
2683,530609.8333333334
2684,300474.81120580813
2685,340022.9166666667
2686,251925.6705963789
2687,277363.732254744
2688,237887.94961362923
2689,220793.95709094108
2690,482349.5052083334
2691,189933.52500445896
2692,112187.32829670329
2693,194578.1171308347
2694,112187.32829670329
2695,199948.69290491947
2696,192996.55958091136
2697,192854.0921421522
2698,191904.73509852908
2699,187308.74796086794
2700,182323.74642414213
2701,155547.80395833336
2702,133582.37763286295
2703,152542.59858166357
2704,139486.93026787313
2705,123975.48117948993
2706,126144.88344829965
2707,128845.55657631533
2708,134328.47021749645
2709,117029.065917428
2710,127932.37354491436
2711,298745.45645446505
2712,326687.62847222225
2713,169380.39910150127
2714,154880.68102609948
2715,172535.07910696696
2716,146172.65451460305
2717,184854.96706472695
2718,242590.34544696254
2719,148914.50780407398
2720,152923.10341812402
2721,140802.7771030712
2722,155639.11405610404
2723,142215.95336295394
2724,125293.12693788297
2725,138577.9053081994
2726,138330.5005994409
2727,174869.96195526922
2728,170047.74198503565
2729,141349.95226648354
2730,134786.81287037587
2731,115617.33620048234
2732,126918.89981421611
2733,153897.19337572253
2734,164528.686875255
2735,136875.883888054
2736,142166.8900553085
2737,128225.68614196406
